datetime,symbol,open,high,low,close,volume
2024-11-27 04:11:00,BINANCE:ETHEUR,3152.11,3154.77,3152.11,3154.77,0.4312
2024-11-27 04:12:00,BINANCE:ETHEUR,3160.0,3160.0,3160.0,3160.0,0.0206
2024-11-27 04:13:00,BINANCE:ETHEUR,3162.82,3162.83,3162.82,3162.83,0.6016
2024-11-27 04:14:00,BINANCE:ETHEUR,3165.25,3166.91,3165.14,3165.14,0.9708
2024-11-27 04:15:00,BINANCE:ETHEUR,3167.5,3169.11,3167.5,3169.11,0.0803
2024-11-27 04:16:00,BINANCE:ETHEUR,3170.0,3171.49,3169.26,3170.99,0.9437
2024-11-27 04:17:00,BINANCE:ETHEUR,3171.62,3177.19,3171.62,3176.16,8.5835
2024-11-27 04:18:00,BINANCE:ETHEUR,3177.79,3178.19,3177.79,3178.19,0.6146
2024-11-27 04:19:00,BINANCE:ETHEUR,3176.17,3176.17,3172.65,3172.65,0.1841
2024-11-27 04:20:00,BINANCE:ETHEUR,3173.6,3177.81,3172.68,3176.63,1.0434
2024-11-27 04:21:00,BINANCE:ETHEUR,3177.42,3177.84,3173.39,3173.39,2.2064
2024-11-27 04:22:00,BINANCE:ETHEUR,3172.0,3173.77,3172.0,3172.71,1.5359
2024-11-27 04:23:00,BINANCE:ETHEUR,3172.0,3173.7,3170.59,3170.61,0.4765
2024-11-27 04:24:00,BINANCE:ETHEUR,3172.55,3178.12,3172.55,3177.38,0.4093
2024-11-27 04:26:00,BINANCE:ETHEUR,3173.09,3173.12,3173.08,3173.08,0.3139
2024-11-27 04:27:00,BINANCE:ETHEUR,3168.02,3168.02,3168.02,3168.02,0.0025
2024-11-27 04:28:00,BINANCE:ETHEUR,3170.86,3170.86,3170.84,3170.84,0.9024
2024-11-27 04:30:00,BINANCE:ETHEUR,3172.7,3173.26,3172.55,3172.55,0.9192
2024-11-27 04:31:00,BINANCE:ETHEUR,3171.03,3171.41,3171.03,3171.41,0.2969
2024-11-27 04:32:00,BINANCE:ETHEUR,3173.07,3178.17,3173.07,3178.17,0.6239
2024-11-27 04:33:00,BINANCE:ETHEUR,3178.19,3178.19,3176.1,3176.1,0.3397
2024-11-27 04:34:00,BINANCE:ETHEUR,3177.25,3177.25,3175.88,3176.45,0.1631
2024-11-27 04:35:00,BINANCE:ETHEUR,3177.53,3179.62,3177.25,3177.25,0.9132
2024-11-27 04:36:00,BINANCE:ETHEUR,3177.67,3180.16,3177.67,3180.16,0.4637
2024-11-27 04:37:00,BINANCE:ETHEUR,3180.48,3183.26,3180.48,3180.88,15.2474
2024-11-27 04:38:00,BINANCE:ETHEUR,3180.62,3181.55,3180.37,3181.55,1.3473
2024-11-27 04:39:00,BINANCE:ETHEUR,3181.57,3184.28,3181.57,3184.28,0.4472
2024-11-27 04:40:00,BINANCE:ETHEUR,3183.7,3183.7,3179.12,3179.12,4.5311
2024-11-27 04:41:00,BINANCE:ETHEUR,3179.04,3179.34,3179.04,3179.34,0.308
2024-11-27 04:42:00,BINANCE:ETHEUR,3182.08,3182.09,3180.61,3180.64,1.1227
2024-11-27 04:43:00,BINANCE:ETHEUR,3179.21,3179.21,3179.21,3179.21,1.381
2024-11-27 04:44:00,BINANCE:ETHEUR,3178.64,3178.64,3178.64,3178.64,0.2
2024-11-27 04:45:00,BINANCE:ETHEUR,3179.49,3184.35,3178.86,3183.89,3.904
2024-11-27 04:46:00,BINANCE:ETHEUR,3182.88,3185.81,3182.88,3185.35,4.7841
2024-11-27 04:47:00,BINANCE:ETHEUR,3183.56,3184.81,3183.56,3184.81,0.0571
2024-11-27 04:48:00,BINANCE:ETHEUR,3182.86,3182.86,3182.38,3182.38,1.55
2024-11-27 04:49:00,BINANCE:ETHEUR,3181.8,3183.42,3181.8,3183.42,0.4541
2024-11-27 04:50:00,BINANCE:ETHEUR,3182.92,3186.82,3182.92,3183.23,0.5614
2024-11-27 04:51:00,BINANCE:ETHEUR,3184.11,3184.11,3183.23,3183.23,0.0144
2024-11-27 04:52:00,BINANCE:ETHEUR,3185.2,3185.2,3185.2,3185.2,0.0027
2024-11-27 04:53:00,BINANCE:ETHEUR,3183.99,3184.32,3183.88,3183.88,0.7957
2024-11-27 04:55:00,BINANCE:ETHEUR,3186.35,3186.35,3185.85,3185.85,1.2173
2024-11-27 04:56:00,BINANCE:ETHEUR,3187.02,3190.0,3187.02,3190.0,1.9657
2024-11-27 04:58:00,BINANCE:ETHEUR,3190.0,3190.0,3188.03,3188.87,6.5506
2024-11-27 04:59:00,BINANCE:ETHEUR,3188.73,3188.73,3187.45,3187.45,0.4819
2024-11-27 05:00:00,BINANCE:ETHEUR,3187.95,3187.95,3187.95,3187.95,0.3008
2024-11-27 05:01:00,BINANCE:ETHEUR,3186.55,3186.79,3186.55,3186.79,0.6269
2024-11-27 05:04:00,BINANCE:ETHEUR,3184.44,3184.44,3184.24,3184.24,1.3066
2024-11-27 05:07:00,BINANCE:ETHEUR,3186.06,3186.06,3186.06,3186.06,0.0696
2024-11-27 05:08:00,BINANCE:ETHEUR,3180.0,3180.0,3177.97,3177.97,1.1144
2024-11-27 05:10:00,BINANCE:ETHEUR,3178.54,3178.54,3178.54,3178.54,0.0074
2024-11-27 05:11:00,BINANCE:ETHEUR,3178.52,3178.52,3178.14,3178.14,1.5278
2024-11-27 05:12:00,BINANCE:ETHEUR,3178.63,3178.63,3178.63,3178.63,0.2091
2024-11-27 05:13:00,BINANCE:ETHEUR,3178.3,3178.3,3178.3,3178.3,0.3008
2024-11-27 05:14:00,BINANCE:ETHEUR,3175.87,3175.87,3168.02,3168.02,2.8665
2024-11-27 05:15:00,BINANCE:ETHEUR,3167.97,3168.79,3165.85,3165.85,1.1595
2024-11-27 05:16:00,BINANCE:ETHEUR,3165.26,3165.26,3164.89,3164.89,0.0471
2024-11-27 05:17:00,BINANCE:ETHEUR,3169.14,3169.14,3169.14,3169.14,0.0359
2024-11-27 05:20:00,BINANCE:ETHEUR,3168.89,3168.89,3165.39,3167.47,1.21
2024-11-27 05:21:00,BINANCE:ETHEUR,3173.96,3173.96,3173.96,3173.96,0.0418
2024-11-27 05:22:00,BINANCE:ETHEUR,3172.28,3172.8,3169.17,3172.8,2.2773
2024-11-27 05:24:00,BINANCE:ETHEUR,3177.96,3188.36,3177.96,3188.36,5.5927
2024-11-27 05:25:00,BINANCE:ETHEUR,3188.38,3191.32,3188.36,3191.32,1.9138
2024-11-27 05:26:00,BINANCE:ETHEUR,3192.08,3194.11,3192.08,3193.17,0.8819
2024-11-27 05:27:00,BINANCE:ETHEUR,3193.6,3193.6,3191.67,3191.67,1.0933
2024-11-27 05:28:00,BINANCE:ETHEUR,3191.79,3191.79,3188.96,3188.96,1.5158
2024-11-27 05:31:00,BINANCE:ETHEUR,3188.19,3189.18,3188.19,3189.18,0.5153
2024-11-27 05:33:00,BINANCE:ETHEUR,3187.22,3187.22,3187.22,3187.22,0.0045
2024-11-27 05:34:00,BINANCE:ETHEUR,3187.53,3187.53,3186.28,3186.28,0.6867
2024-11-27 05:35:00,BINANCE:ETHEUR,3193.27,3193.27,3192.87,3192.87,0.6208
2024-11-27 05:36:00,BINANCE:ETHEUR,3193.0,3194.67,3193.0,3194.67,0.9722
2024-11-27 05:37:00,BINANCE:ETHEUR,3189.15,3189.15,3189.15,3189.15,0.0311
2024-11-27 05:38:00,BINANCE:ETHEUR,3189.03,3189.03,3189.03,3189.03,0.0088
2024-11-27 05:39:00,BINANCE:ETHEUR,3190.79,3193.13,3189.61,3189.61,1.4234
2024-11-27 05:41:00,BINANCE:ETHEUR,3188.36,3188.36,3188.1,3188.1,0.1761
2024-11-27 05:42:00,BINANCE:ETHEUR,3190.77,3191.0,3190.77,3191.0,0.3131
2024-11-27 05:43:00,BINANCE:ETHEUR,3195.12,3195.4,3193.18,3193.18,0.0373
2024-11-27 05:44:00,BINANCE:ETHEUR,3195.07,3195.07,3189.11,3194.01,6.828
2024-11-27 05:45:00,BINANCE:ETHEUR,3196.9,3199.11,3196.89,3199.06,4.449
2024-11-27 05:46:00,BINANCE:ETHEUR,3199.06,3203.38,3199.06,3200.58,4.6134
2024-11-27 05:47:00,BINANCE:ETHEUR,3201.21,3201.21,3200.47,3200.48,1.2958
2024-11-27 05:48:00,BINANCE:ETHEUR,3200.98,3202.14,3200.98,3201.41,0.6214
2024-11-27 05:49:00,BINANCE:ETHEUR,3202.83,3205.94,3202.83,3205.26,1.6724
2024-11-27 05:50:00,BINANCE:ETHEUR,3203.7,3203.7,3203.1,3203.32,0.4176
2024-11-27 05:51:00,BINANCE:ETHEUR,3205.21,3207.97,3205.21,3207.77,0.7584
2024-11-27 05:52:00,BINANCE:ETHEUR,3208.2,3208.2,3208.2,3208.2,0.0028
2024-11-27 05:53:00,BINANCE:ETHEUR,3205.59,3205.8,3205.59,3205.8,0.0162
2024-11-27 05:54:00,BINANCE:ETHEUR,3204.02,3204.02,3203.86,3203.86,0.0185
2024-11-27 05:55:00,BINANCE:ETHEUR,3202.89,3202.89,3202.87,3202.87,0.3224
2024-11-27 05:56:00,BINANCE:ETHEUR,3204.32,3204.87,3204.32,3204.84,0.4566
2024-11-27 05:57:00,BINANCE:ETHEUR,3206.75,3207.56,3206.62,3206.62,5.199
2024-11-27 05:58:00,BINANCE:ETHEUR,3206.62,3207.68,3206.62,3207.65,1.9181
2024-11-27 05:59:00,BINANCE:ETHEUR,3208.69,3209.96,3208.69,3209.96,0.0339
2024-11-27 06:00:00,BINANCE:ETHEUR,3209.77,3209.77,3207.54,3207.7,0.4729
2024-11-27 06:01:00,BINANCE:ETHEUR,3206.66,3209.32,3206.11,3208.96,1.0016
2024-11-27 06:02:00,BINANCE:ETHEUR,3209.25,3211.0,3207.24,3208.3,2.3092
2024-11-27 06:03:00,BINANCE:ETHEUR,3210.22,3214.78,3207.66,3214.78,3.4248
2024-11-27 06:04:00,BINANCE:ETHEUR,3214.82,3214.82,3211.84,3214.25,0.183
2024-11-27 06:05:00,BINANCE:ETHEUR,3214.06,3214.06,3211.7,3211.7,0.2221
2024-11-27 06:06:00,BINANCE:ETHEUR,3209.49,3209.49,3209.49,3209.49,0.1
2024-11-27 06:07:00,BINANCE:ETHEUR,3208.25,3208.25,3206.63,3206.63,0.2894
2024-11-27 06:10:00,BINANCE:ETHEUR,3207.47,3213.04,3207.47,3212.1,0.9073
2024-11-27 06:11:00,BINANCE:ETHEUR,3210.98,3212.2,3210.98,3212.2,0.1249
2024-11-27 06:12:00,BINANCE:ETHEUR,3210.99,3211.07,3210.99,3211.07,0.1836
2024-11-27 06:13:00,BINANCE:ETHEUR,3211.99,3211.99,3211.99,3211.99,0.1
2024-11-27 06:14:00,BINANCE:ETHEUR,3213.26,3213.26,3213.26,3213.26,0.0233
2024-11-27 06:15:00,BINANCE:ETHEUR,3212.78,3214.22,3212.19,3212.38,0.5304
2024-11-27 06:16:00,BINANCE:ETHEUR,3211.35,3211.35,3205.57,3205.57,3.1983
2024-11-27 06:17:00,BINANCE:ETHEUR,3204.23,3211.25,3204.23,3208.86,2.6316
2024-11-27 06:20:00,BINANCE:ETHEUR,3207.21,3207.21,3206.56,3206.56,0.1296
2024-11-27 06:21:00,BINANCE:ETHEUR,3206.77,3206.87,3206.77,3206.87,0.1169
2024-11-27 06:22:00,BINANCE:ETHEUR,3201.03,3201.03,3200.02,3200.27,0.8651
2024-11-27 06:23:00,BINANCE:ETHEUR,3200.0,3200.0,3199.59,3199.59,0.1231
2024-11-27 06:24:00,BINANCE:ETHEUR,3202.2,3202.67,3202.2,3202.67,0.1525
2024-11-27 06:25:00,BINANCE:ETHEUR,3202.0,3203.14,3202.0,3202.8,0.6387
2024-11-27 06:26:00,BINANCE:ETHEUR,3203.57,3203.57,3203.41,3203.41,0.1032
2024-11-27 06:27:00,BINANCE:ETHEUR,3204.97,3204.97,3204.97,3204.97,0.1
2024-11-27 06:28:00,BINANCE:ETHEUR,3201.72,3201.72,3199.21,3199.21,0.8766
2024-11-27 06:30:00,BINANCE:ETHEUR,3200.69,3200.69,3199.85,3199.85,1.1252
2024-11-27 06:31:00,BINANCE:ETHEUR,3198.64,3198.86,3197.15,3198.86,0.1142
2024-11-27 06:32:00,BINANCE:ETHEUR,3197.15,3197.3,3197.14,3197.14,0.3144
2024-11-27 06:33:00,BINANCE:ETHEUR,3195.41,3195.62,3195.41,3195.62,0.256
2024-11-27 06:34:00,BINANCE:ETHEUR,3195.41,3197.99,3195.41,3197.99,0.3673
2024-11-27 06:35:00,BINANCE:ETHEUR,3197.8,3201.95,3197.8,3201.95,0.5087
2024-11-27 06:36:00,BINANCE:ETHEUR,3201.36,3201.36,3201.36,3201.36,0.1
2024-11-27 06:37:00,BINANCE:ETHEUR,3201.51,3201.51,3198.43,3200.29,0.372
2024-11-27 06:38:00,BINANCE:ETHEUR,3200.71,3200.71,3199.46,3199.46,0.3228
2024-11-27 06:39:00,BINANCE:ETHEUR,3199.54,3199.54,3199.54,3199.54,0.0096
2024-11-27 06:40:00,BINANCE:ETHEUR,3197.61,3197.67,3197.61,3197.67,0.1837
2024-11-27 06:41:00,BINANCE:ETHEUR,3196.43,3198.67,3196.43,3198.67,0.7895
2024-11-27 06:42:00,BINANCE:ETHEUR,3199.44,3200.8,3199.44,3200.8,2.4046
2024-11-27 06:43:00,BINANCE:ETHEUR,3198.61,3198.61,3198.61,3198.61,0.0187
2024-11-27 06:44:00,BINANCE:ETHEUR,3201.45,3201.45,3201.45,3201.45,0.1
2024-11-27 06:45:00,BINANCE:ETHEUR,3202.47,3203.4,3202.47,3203.4,0.2
2024-11-27 06:46:00,BINANCE:ETHEUR,3200.7,3201.06,3198.76,3198.76,2.9534
2024-11-27 06:48:00,BINANCE:ETHEUR,3197.56,3197.59,3197.39,3197.59,0.8289
2024-11-27 06:49:00,BINANCE:ETHEUR,3199.62,3200.53,3199.61,3200.53,3.1056
2024-11-27 06:50:00,BINANCE:ETHEUR,3199.89,3201.3,3199.89,3201.14,1.7505
2024-11-27 06:51:00,BINANCE:ETHEUR,3200.46,3200.85,3200.16,3200.16,0.3255
2024-11-27 06:52:00,BINANCE:ETHEUR,3205.17,3206.3,3204.04,3206.3,0.7313
2024-11-27 06:53:00,BINANCE:ETHEUR,3207.32,3207.32,3207.32,3207.32,0.1
2024-11-27 06:56:00,BINANCE:ETHEUR,3207.79,3207.79,3207.46,3207.46,0.518
2024-11-27 06:57:00,BINANCE:ETHEUR,3208.65,3208.69,3208.28,3208.28,0.4234
2024-11-27 06:58:00,BINANCE:ETHEUR,3208.0,3209.98,3208.0,3209.74,1.0416
2024-11-27 06:59:00,BINANCE:ETHEUR,3206.3,3206.71,3206.3,3206.71,0.4143
2024-11-27 07:00:00,BINANCE:ETHEUR,3205.46,3205.46,3204.99,3205.43,0.7488
2024-11-27 07:02:00,BINANCE:ETHEUR,3209.19,3209.94,3209.19,3209.94,0.2552
2024-11-27 07:03:00,BINANCE:ETHEUR,3210.0,3211.0,3209.28,3209.28,0.1319
2024-11-27 07:04:00,BINANCE:ETHEUR,3208.14,3208.14,3208.11,3208.11,0.3104
2024-11-27 07:05:00,BINANCE:ETHEUR,3212.16,3212.16,3212.16,3212.16,0.0017
2024-11-27 07:06:00,BINANCE:ETHEUR,3214.78,3217.5,3214.78,3217.5,1.0756
2024-11-27 07:08:00,BINANCE:ETHEUR,3218.48,3219.48,3218.48,3219.48,0.0172
2024-11-27 07:09:00,BINANCE:ETHEUR,3219.18,3219.18,3219.18,3219.18,0.002
2024-11-27 07:10:00,BINANCE:ETHEUR,3219.31,3219.31,3217.88,3219.21,1.2403
2024-11-27 07:11:00,BINANCE:ETHEUR,3216.17,3216.17,3216.17,3216.17,0.3008
2024-11-27 07:12:00,BINANCE:ETHEUR,3219.52,3222.89,3219.52,3222.89,2.9296
2024-11-27 07:13:00,BINANCE:ETHEUR,3223.76,3226.84,3223.76,3226.84,1.0311
2024-11-27 07:14:00,BINANCE:ETHEUR,3226.19,3226.73,3226.19,3226.66,0.4919
2024-11-27 07:15:00,BINANCE:ETHEUR,3225.05,3227.51,3225.05,3227.51,1.7496
2024-11-27 07:16:00,BINANCE:ETHEUR,3228.19,3232.86,3228.19,3232.86,5.1891
2024-11-27 07:17:00,BINANCE:ETHEUR,3231.89,3236.36,3231.7,3236.36,1.3823
2024-11-27 07:18:00,BINANCE:ETHEUR,3236.36,3244.0,3236.36,3243.32,7.3698
2024-11-27 07:19:00,BINANCE:ETHEUR,3245.0,3246.0,3241.91,3242.89,1.1277
2024-11-27 07:20:00,BINANCE:ETHEUR,3246.32,3252.7,3246.32,3252.49,27.7422
2024-11-27 07:21:00,BINANCE:ETHEUR,3253.46,3256.96,3252.43,3256.32,15.0721
2024-11-27 07:22:00,BINANCE:ETHEUR,3253.08,3260.0,3249.69,3258.31,8.9685
2024-11-27 07:23:00,BINANCE:ETHEUR,3257.86,3261.38,3257.16,3257.19,4.37
2024-11-27 07:24:00,BINANCE:ETHEUR,3256.63,3257.24,3256.1,3257.24,2.0437
2024-11-27 07:25:00,BINANCE:ETHEUR,3256.0,3261.32,3254.71,3261.32,3.351
2024-11-27 07:26:00,BINANCE:ETHEUR,3260.17,3260.17,3258.16,3258.16,0.1402
2024-11-27 07:27:00,BINANCE:ETHEUR,3258.27,3262.23,3258.27,3262.23,3.0044
2024-11-27 07:28:00,BINANCE:ETHEUR,3259.14,3263.26,3259.0,3262.99,0.8618
2024-11-27 07:29:00,BINANCE:ETHEUR,3264.24,3264.32,3262.46,3264.32,5.4953
2024-11-27 07:30:00,BINANCE:ETHEUR,3263.21,3265.97,3261.78,3265.97,0.8617
2024-11-27 07:31:00,BINANCE:ETHEUR,3266.14,3269.29,3266.14,3267.22,1.3442
2024-11-27 07:32:00,BINANCE:ETHEUR,3269.71,3271.87,3264.65,3271.87,3.1194
2024-11-27 07:33:00,BINANCE:ETHEUR,3271.9,3271.91,3267.9,3270.44,1.507
2024-11-27 07:34:00,BINANCE:ETHEUR,3272.0,3273.07,3270.31,3271.35,1.9425
2024-11-27 07:35:00,BINANCE:ETHEUR,3271.24,3275.69,3269.14,3274.77,2.8495
2024-11-27 07:36:00,BINANCE:ETHEUR,3275.22,3277.14,3264.02,3264.35,1.9284
2024-11-27 07:37:00,BINANCE:ETHEUR,3263.35,3263.35,3257.42,3258.1,0.9703
2024-11-27 07:38:00,BINANCE:ETHEUR,3259.54,3270.0,3259.54,3270.0,0.4084
2024-11-27 07:39:00,BINANCE:ETHEUR,3268.95,3271.87,3261.71,3261.71,0.7306
2024-11-27 07:40:00,BINANCE:ETHEUR,3263.05,3263.05,3261.3,3261.41,1.054
2024-11-27 07:41:00,BINANCE:ETHEUR,3260.0,3260.0,3256.14,3256.14,0.1827
2024-11-27 07:42:00,BINANCE:ETHEUR,3255.75,3255.75,3253.77,3254.38,1.675
2024-11-27 07:43:00,BINANCE:ETHEUR,3256.48,3257.84,3255.84,3257.84,0.7517
2024-11-27 07:44:00,BINANCE:ETHEUR,3257.12,3257.77,3256.73,3257.06,2.1449
2024-11-27 07:45:00,BINANCE:ETHEUR,3260.0,3260.71,3260.0,3260.71,0.657
2024-11-27 07:46:00,BINANCE:ETHEUR,3260.23,3260.68,3259.02,3259.03,1.1957
2024-11-27 07:48:00,BINANCE:ETHEUR,3253.65,3253.65,3253.46,3253.46,0.0505
2024-11-27 07:49:00,BINANCE:ETHEUR,3252.7,3252.7,3249.13,3249.72,1.3932
2024-11-27 07:50:00,BINANCE:ETHEUR,3248.57,3250.65,3248.57,3250.65,0.2018
2024-11-27 07:51:00,BINANCE:ETHEUR,3249.66,3250.71,3249.66,3249.71,0.5663
2024-11-27 07:52:00,BINANCE:ETHEUR,3249.51,3249.78,3247.8,3247.8,0.1897
2024-11-27 07:53:00,BINANCE:ETHEUR,3247.21,3247.21,3246.55,3246.55,0.3942
2024-11-27 07:54:00,BINANCE:ETHEUR,3245.41,3245.41,3242.03,3244.05,4.6849
2024-11-27 07:55:00,BINANCE:ETHEUR,3244.69,3247.34,3242.33,3242.33,3.9986
2024-11-27 07:56:00,BINANCE:ETHEUR,3242.92,3243.16,3242.8,3243.16,0.7496
2024-11-27 07:57:00,BINANCE:ETHEUR,3241.52,3241.52,3241.52,3241.52,0.0105
2024-11-27 07:58:00,BINANCE:ETHEUR,3240.38,3240.95,3238.33,3240.95,0.5031
2024-11-27 07:59:00,BINANCE:ETHEUR,3241.67,3244.8,3241.63,3244.8,1.5252
2024-11-27 08:00:00,BINANCE:ETHEUR,3246.26,3246.26,3240.72,3240.72,0.6325
2024-11-27 08:01:00,BINANCE:ETHEUR,3241.44,3241.44,3241.44,3241.44,0.0076
2024-11-27 08:02:00,BINANCE:ETHEUR,3240.49,3241.98,3238.62,3241.98,0.1853
2024-11-27 08:03:00,BINANCE:ETHEUR,3243.49,3243.49,3243.49,3243.49,0.0137
2024-11-27 08:04:00,BINANCE:ETHEUR,3242.09,3242.09,3239.99,3240.0,0.8535
2024-11-27 08:05:00,BINANCE:ETHEUR,3238.6,3238.62,3238.6,3238.62,0.0541
2024-11-27 08:06:00,BINANCE:ETHEUR,3238.19,3238.66,3238.15,3238.15,0.095
2024-11-27 08:07:00,BINANCE:ETHEUR,3237.0,3237.0,3234.94,3234.94,0.0753
2024-11-27 08:08:00,BINANCE:ETHEUR,3237.0,3238.66,3237.0,3238.66,1.006
2024-11-27 08:09:00,BINANCE:ETHEUR,3241.98,3241.98,3241.39,3241.88,1.1423
2024-11-27 08:10:00,BINANCE:ETHEUR,3239.92,3239.93,3239.92,3239.93,0.456
2024-11-27 08:11:00,BINANCE:ETHEUR,3236.14,3236.14,3236.14,3236.14,0.3209
2024-11-27 08:12:00,BINANCE:ETHEUR,3234.55,3234.71,3234.55,3234.71,0.2129
2024-11-27 08:13:00,BINANCE:ETHEUR,3233.86,3235.03,3233.35,3233.35,0.5667
2024-11-27 08:15:00,BINANCE:ETHEUR,3233.98,3233.98,3231.11,3231.9,3.881
2024-11-27 08:16:00,BINANCE:ETHEUR,3235.59,3236.61,3232.96,3233.56,1.5606
2024-11-27 08:17:00,BINANCE:ETHEUR,3234.3,3236.27,3234.3,3235.25,3.384
2024-11-27 08:18:00,BINANCE:ETHEUR,3234.32,3236.73,3234.32,3236.73,0.8355
2024-11-27 08:19:00,BINANCE:ETHEUR,3237.59,3239.57,3237.59,3238.9,0.8201
2024-11-27 08:20:00,BINANCE:ETHEUR,3237.91,3240.11,3236.47,3237.67,3.4088
2024-11-27 08:21:00,BINANCE:ETHEUR,3234.82,3234.83,3231.01,3231.01,1.3618
2024-11-27 08:22:00,BINANCE:ETHEUR,3230.54,3233.72,3230.53,3233.72,0.3829
2024-11-27 08:23:00,BINANCE:ETHEUR,3237.38,3242.26,3237.38,3242.26,3.7546
2024-11-27 08:24:00,BINANCE:ETHEUR,3243.46,3247.2,3243.46,3245.04,1.394
2024-11-27 08:25:00,BINANCE:ETHEUR,3245.95,3245.95,3245.95,3245.95,0.1
2024-11-27 08:26:00,BINANCE:ETHEUR,3242.66,3244.5,3242.49,3244.5,0.5111
2024-11-27 08:27:00,BINANCE:ETHEUR,3245.17,3247.21,3245.17,3247.21,0.2002
2024-11-27 08:28:00,BINANCE:ETHEUR,3247.21,3247.21,3247.21,3247.21,0.0001
2024-11-27 08:30:00,BINANCE:ETHEUR,3247.72,3247.72,3246.72,3246.72,0.361
2024-11-27 08:31:00,BINANCE:ETHEUR,3248.57,3249.5,3248.57,3249.5,0.8198
2024-11-27 08:32:00,BINANCE:ETHEUR,3250.0,3250.93,3250.0,3250.93,0.0326
2024-11-27 08:35:00,BINANCE:ETHEUR,3251.17,3252.03,3251.17,3252.03,0.4413
2024-11-27 08:36:00,BINANCE:ETHEUR,3250.89,3252.7,3250.89,3252.55,1.5345
2024-11-27 08:37:00,BINANCE:ETHEUR,3253.46,3254.53,3250.8,3250.96,0.5647
2024-11-27 08:38:00,BINANCE:ETHEUR,3252.62,3253.92,3252.0,3252.0,1.2795
2024-11-27 08:40:00,BINANCE:ETHEUR,3253.54,3255.0,3253.33,3255.0,0.1769
2024-11-27 08:41:00,BINANCE:ETHEUR,3255.51,3255.51,3255.51,3255.51,0.0019
2024-11-27 08:42:00,BINANCE:ETHEUR,3255.46,3255.46,3254.39,3254.39,3.137
2024-11-27 08:43:00,BINANCE:ETHEUR,3255.55,3255.81,3255.55,3255.81,0.0449
2024-11-27 08:44:00,BINANCE:ETHEUR,3257.37,3257.37,3256.67,3256.67,0.3051
2024-11-27 08:45:00,BINANCE:ETHEUR,3255.45,3257.22,3255.45,3255.7,1.1076
2024-11-27 08:46:00,BINANCE:ETHEUR,3253.32,3254.71,3253.09,3253.09,2.621
2024-11-27 08:47:00,BINANCE:ETHEUR,3252.41,3253.17,3252.41,3252.9,1.112
2024-11-27 08:48:00,BINANCE:ETHEUR,3253.15,3253.15,3253.15,3253.15,0.0061
2024-11-27 08:49:00,BINANCE:ETHEUR,3253.17,3253.17,3252.58,3252.77,0.4271
2024-11-27 08:50:00,BINANCE:ETHEUR,3248.88,3249.6,3248.88,3249.6,0.2933
2024-11-27 08:52:00,BINANCE:ETHEUR,3250.32,3250.32,3249.28,3249.28,0.0186
2024-11-27 08:53:00,BINANCE:ETHEUR,3249.51,3250.32,3249.51,3250.32,0.4331
2024-11-27 08:54:00,BINANCE:ETHEUR,3252.11,3252.11,3252.05,3252.05,0.0415
2024-11-27 08:55:00,BINANCE:ETHEUR,3250.0,3250.0,3249.51,3249.51,0.0062
2024-11-27 08:56:00,BINANCE:ETHEUR,3247.87,3247.87,3247.87,3247.87,0.0419
2024-11-27 08:57:00,BINANCE:ETHEUR,3247.06,3247.06,3247.06,3247.06,0.002
2024-11-27 08:58:00,BINANCE:ETHEUR,3245.21,3245.21,3245.09,3245.09,0.4656
2024-11-27 08:59:00,BINANCE:ETHEUR,3245.19,3245.19,3245.19,3245.19,0.103
2024-11-27 09:00:00,BINANCE:ETHEUR,3245.19,3247.81,3245.19,3246.0,1.4913
2024-11-27 09:01:00,BINANCE:ETHEUR,3245.74,3246.06,3245.74,3246.06,0.3767
2024-11-27 09:02:00,BINANCE:ETHEUR,3244.14,3246.47,3244.14,3246.47,8.2058
2024-11-27 09:03:00,BINANCE:ETHEUR,3247.09,3247.09,3246.76,3246.76,1.06
2024-11-27 09:04:00,BINANCE:ETHEUR,3247.85,3249.95,3247.85,3249.95,0.141
2024-11-27 09:05:00,BINANCE:ETHEUR,3251.18,3251.18,3251.18,3251.18,0.2
2024-11-27 09:07:00,BINANCE:ETHEUR,3247.52,3251.41,3247.52,3251.4,0.0841
2024-11-27 09:09:00,BINANCE:ETHEUR,3251.04,3251.68,3251.03,3251.67,0.8752
2024-11-27 09:10:00,BINANCE:ETHEUR,3253.08,3259.17,3253.08,3259.17,3.3215
2024-11-27 09:11:00,BINANCE:ETHEUR,3259.54,3259.83,3258.34,3258.48,1.0015
2024-11-27 09:12:00,BINANCE:ETHEUR,3259.83,3260.34,3256.46,3258.47,1.6979
2024-11-27 09:13:00,BINANCE:ETHEUR,3257.89,3258.89,3257.86,3258.85,1.3526
2024-11-27 09:14:00,BINANCE:ETHEUR,3258.91,3258.96,3257.86,3257.86,1.3365
2024-11-27 09:15:00,BINANCE:ETHEUR,3257.92,3258.41,3257.31,3257.31,0.8542
2024-11-27 09:16:00,BINANCE:ETHEUR,3259.53,3261.04,3259.45,3261.04,0.737
2024-11-27 09:17:00,BINANCE:ETHEUR,3260.83,3262.73,3260.83,3262.73,0.1713
2024-11-27 09:18:00,BINANCE:ETHEUR,3261.69,3261.69,3261.6,3261.6,0.473
2024-11-27 09:19:00,BINANCE:ETHEUR,3261.5,3265.25,3261.5,3265.16,0.2171
2024-11-27 09:20:00,BINANCE:ETHEUR,3262.77,3265.37,3262.77,3265.37,1.0252
